"type","period","household","individual","adm0","adm1_dep","adm2_dep","reason","adm1_arr","adm2_arr","ADM2_ID","adm3_arr","ADM3_ID2","adm0_arr"
"idp","in 2015",16,43,"Nigeria","BORNO","GWOZA","Natural Disaster","TARABA","KARIM-LAMIDO","NGA035008","KARIM ""B""","NGA035008810","Nigeria"
"idp","in 2015",21,111,"Nigeria","BORNO","GWOZA","Insurgency","TARABA","KARIM-LAMIDO","NGA035008","KARIM ""B""","NGA035008810","Nigeria"
"idp","in 2015",11,34,"Nigeria","ADAMAWA","MADAGALI","Natural Disaster","TARABA","KARIM-LAMIDO","NGA035008","KWANCHI","NGA035008811","Nigeria"
"idp","in 2015",27,123,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","KARIM-LAMIDO","NGA035008","KWANCHI","NGA035008811","Nigeria"
"idp","in 2015",37,263,"Nigeria","TARABA","BALI","Clash","TARABA","KURMI","NGA035009","ABONG","NGA035009901","Nigeria"
"idp","in 2014",19,88,"Nigeria","ADAMAWA","MICHIKA","Clash","TARABA","KURMI","NGA035009","BAISSA","NGA035009904","Nigeria"
"idp","in 2014",24,143,"Nigeria","ADAMAWA","MICHIKA","Insurgency","TARABA","KURMI","NGA035009","BAISSA","NGA035009904","Nigeria"
"idp","in 2014",32,248,"Nigeria","TARABA","BALI","Clash","TARABA","KURMI","NGA035009","DIDAN","NGA035009907","Nigeria"
"idp","in 2014",45,295,"Nigeria","TARABA","DONGA","Clash","TARABA","KURMI","NGA035009","NDAFORO/GEANDA","NGA035009908","Nigeria"
"idp","in 2014",9,50,"Nigeria","ADAMAWA","MICHIKA","Insurgency","TARABA","LAU","NGA035010","ABBARE I","NGA035010001","Nigeria"
"idp","in 2014",5,23,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","TARABA","LAU","NGA035010","ABBERE II","NGA035010002","Nigeria"
"idp","in 2014",1,10,"Nigeria","ADAMAWA","MICHIKA","Insurgency","TARABA","LAU","NGA035010","GARIN DOGO","NGA035010004","Nigeria"
"idp","in 2014",5,25,"Nigeria","ADAMAWA","MICHIKA","Insurgency","TARABA","LAU","NGA035010","JIMLARI","NGA035010006","Nigeria"
"idp","in 2014",3,26,"Nigeria","ADAMAWA","MUBI NORTH","Clash","TARABA","LAU","NGA035010","LAU I","NGA035010008","Nigeria"
"idp","in 2014",36,329,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","TARABA","LAU","NGA035010","LAU I","NGA035010008","Nigeria"
"idp","in 2014",18,142,"Nigeria","YOBE","GUJBA","Insurgency","TARABA","LAU","NGA035010","MAYO LOPE","NGA035010010","Nigeria"
"idp","in 2014",76,382,"Nigeria","ADAMAWA","MUBI SOUTH","Insurgency","TARABA","SARDAUNA","NGA035011","GEMBU 'A'","NGA035011101","Nigeria"
"idp","in 2014",5,29,"Nigeria","ADAMAWA","MUBI SOUTH","Insurgency","TARABA","SARDAUNA","NGA035011","MAGU","NGA035011105","Nigeria"
"idp","in 2014",25,130,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","TARABA","SARDAUNA","NGA035011","NGUROJE","NGA035011109","Nigeria"
"idp","in 2014",8,23,"Nigeria","TARABA","WUKARI","Clash","TARABA","TAKUM","NGA035012","BETE","NGA035012201","Nigeria"
"idp","in 2014",72,279,"Nigeria","TARABA","BALI","Clash","TARABA","TAKUM","NGA035012","CHANCHANJI","NGA035012202","Nigeria"
"idp","in 2014",42,164,"Nigeria","TARABA","WUKARI","Clash","TARABA","TAKUM","NGA035012","DUTSE","NGA035012203","Nigeria"
"idp","in 2014",24,132,"Nigeria","TARABA","BALI","Clash","TARABA","TAKUM","NGA035012","FETE","NGA035012204","Nigeria"
"idp","in 2014",56,191,"Nigeria","TARABA","BALI","Clash","TARABA","TAKUM","NGA035012","GAHWETON","NGA035012205","Nigeria"
"idp","Before 2014",45,221,"Nigeria","TARABA","WUKARI","Clash","TARABA","TAKUM","NGA035012","BIKASHIBILA","NGA035012206","Nigeria"
"idp","in 2014",43,183,"Nigeria","TARABA","BALI","Clash","TARABA","TAKUM","NGA035012","MANYA","NGA035012207","Nigeria"
"idp","Before 2014",248,1240,"Nigeria","TARABA","WUKARI","Clash","TARABA","TAKUM","NGA035012","ROGO","NGA035012208","Nigeria"
"idp","Before 2014",37,173,"Nigeria","TARABA","WUKARI","Clash","TARABA","TAKUM","NGA035012","TIKARI","NGA035012210","Nigeria"
"idp","in 2014",9,46,"Nigeria","TARABA","WUKARI","Clash","TARABA","TAKUM","NGA035012","YUKUBEN","NGA035012211","Nigeria"
"idp","in 2014",5,50,"Nigeria","TARABA","WUKARI","Clash","TARABA","USSA","NGA035013","KPAMBO","NGA035013304","Nigeria"
"idp","in 2014",8,56,"Nigeria","TARABA","BALI","Clash","TARABA","USSA","NGA035013","LISSAM I","NGA035013308","Nigeria"
"idp","in 2014",9,54,"Nigeria","TARABA","WUKARI","Clash","TARABA","USSA","NGA035013","LISSAM II","NGA035013309","Nigeria"
"idp","in 2015",6,48,"Nigeria","TARABA","TAKUM","Clash","TARABA","USSA","NGA035013","RUFU","NGA035013311","Nigeria"
"idp","Before 2014",7,48,"Nigeria","TARABA","IBI","Natural Disaster","TARABA","WUKARI","NGA035014","AVYI","NGA035014402","Nigeria"
"idp","Before 2014",85,372,"Nigeria","TARABA","IBI","Clash","TARABA","WUKARI","NGA035014","AVYI","NGA035014402","Nigeria"
"idp","Before 2014",409,3085,"Nigeria","TARABA","WUKARI","Clash","TARABA","WUKARI","NGA035014","BANTAJE","NGA035014403","Nigeria"
"idp","Before 2014",12,72,"Nigeria","TARABA","WUKARI","Natural Disaster","TARABA","WUKARI","NGA035014","HOSPITAL","NGA035014405","Nigeria"
"idp","Before 2014",859,5803,"Nigeria","TARABA","WUKARI","Clash","TARABA","WUKARI","NGA035014","HOSPITAL","NGA035014405","Nigeria"
"idp","Before 2014",33,231,"Nigeria","TARABA","WUKARI","Natural Disaster","TARABA","WUKARI","NGA035014","JIBU","NGA035014406","Nigeria"
"idp","Before 2014",117,762,"Nigeria","TARABA","WUKARI","Clash","TARABA","WUKARI","NGA035014","JIBU","NGA035014406","Nigeria"
"idp","Before 2014",31,217,"Nigeria","TARABA","WUKARI","Natural Disaster","TARABA","WUKARI","NGA035014","KENTE","NGA035014407","Nigeria"
"idp","Before 2014",195,1136,"Nigeria","TARABA","WUKARI","Clash","TARABA","WUKARI","NGA035014","KENTE","NGA035014407","Nigeria"
"idp","Before 2014",8,58,"Nigeria","TARABA","WUKARI","Natural Disaster","TARABA","WUKARI","NGA035014","PUJE","NGA035014408","Nigeria"
"idp","Before 2014",127,816,"Nigeria","TARABA","WUKARI","Clash","TARABA","WUKARI","NGA035014","PUJE","NGA035014408","Nigeria"
"idp","Before 2014",12,71,"Nigeria","TARABA","WUKARI","Natural Disaster","TARABA","WUKARI","NGA035014","TSOKUNDI","NGA035014410","Nigeria"
"idp","Before 2014",27,193,"Nigeria","TARABA","WUKARI","Clash","TARABA","WUKARI","NGA035014","TSOKUNDI","NGA035014410","Nigeria"
"idp","in 2015",2,16,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","YORRO","NGA035015","NYAJA I","NGA035015503","Nigeria"
"idp","in 2014",45,281,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","YORRO","NGA035015","PUPULE I","NGA035015507","Nigeria"
"idp","in 2014",10,83,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","YORRO","NGA035015","SUMBU I","NGA035015510","Nigeria"
"idp","in 2014",12,38,"Nigeria","ADAMAWA","MICHIKA","Insurgency","TARABA","ZING","NGA035016","BUBONG","NGA035016602","Nigeria"
"idp","in 2014",36,200,"Nigeria","ADAMAWA","MICHIKA","Insurgency","TARABA","ZING","NGA035016","ZING AI","NGA035016608","Nigeria"
"idp","in 2014",10,94,"Nigeria","ADAMAWA","MADAGALI","Insurgency","TARABA","ZING","NGA035016","ZING B","NGA035016610","Nigeria"
"idp","in 2014",126,954,"Nigeria","YOBE","GULANI","Insurgency","YOBE","BADE","NGA036001","DAGONA","NGA036001101","Nigeria"
"idp","in 2014",76,570,"Nigeria","YOBE","GULANI","Insurgency","YOBE","BADE","NGA036001","GWIO-KURA","NGA036001102","Nigeria"
"idp","in 2014",49,368,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","BADE","NGA036001","KATUZU","NGA036001103","Nigeria"
"idp","in 2014",301,2259,"Nigeria","BORNO","MOBBAR","Insurgency","YOBE","BADE","NGA036001","LAWAN AUDU/LAWAN AL - WALI","NGA036001104","Nigeria"
"idp","in 2014",241,1808,"Nigeria","BORNO","MONGUNO","Insurgency","YOBE","BADE","NGA036001","LAWAN FANNAMI","NGA036001105","Nigeria"
"idp","in 2014",604,4228,"Nigeria","BORNO","MOBBAR","Insurgency","YOBE","BADE","NGA036001","LAWAN MUSA","NGA036001106","Nigeria"
"idp","in 2014",172,1277,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","BADE","NGA036001","SARKIN HAUSAWA","NGA036001107","Nigeria"
"idp","in 2014",29,232,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","BADE","NGA036001","TAGALI/SUGUM","NGA036001108","Nigeria"
"idp","in 2014",1401,9809,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","BADE","NGA036001","ZANGON MUSA/ZANGO UMARU","NGA036001110","Nigeria"
"idp","in 2015",43,323,"Nigeria","YOBE","GULANI","Insurgency","YOBE","BURSARI","NGA036002","BAYAMARI","NGA036002201","Nigeria"
"idp","in 2015",86,645,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","BURSARI","NGA036002","DAPCHI","NGA036002204","Nigeria"
"idp","in 2015",18,134,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","BURSARI","NGA036002","GARUN DOLE / GARIN ALKALI","NGA036002205","Nigeria"
"idp","in 2015",36,270,"Nigeria","YOBE","GULANI","Insurgency","YOBE","BURSARI","NGA036002","GUBA","NGA036002206","Nigeria"
"idp","in 2015",11,83,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","BURSARI","NGA036002","KALIYARI","NGA036002208","Nigeria"
"idp","in 2014",412,1364,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","DAMATURU","NGA036003","BINDIGARI/FAWARI","NGA036003301","Nigeria"
"idp","in 2015",417,1613,"Nigeria","YOBE","GULANI","Insurgency","YOBE","DAMATURU","NGA036003","DAMAKASU","NGA036003302","Nigeria"
"idp","in 2014",1213,3419,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","DAMATURU","NGA036003","DAMATURU CENTRAL","NGA036003303","Nigeria"
"idp","in 2014",578,2311,"Nigeria","YOBE","GULANI","Insurgency","YOBE","DAMATURU","NGA036003","GABIR/MADURI","NGA036003304","Nigeria"
"idp","in 2014",201,728,"Nigeria","YOBE","GULANI","Insurgency","YOBE","DAMATURU","NGA036003","KALALLAWA/GABAI","NGA036003305","Nigeria"
"idp","in 2014",2878,8975,"Nigeria","BORNO","KAGA","Insurgency","YOBE","DAMATURU","NGA036003","KUKARETA/WARSALA","NGA036003306","Nigeria"
"idp","in 2014",2537,5486,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","DAMATURU","NGA036003","MAISANDARI/WAZIRI IBRAHIM ESTATE","NGA036003307","Nigeria"
"idp","in 2014",213,1511,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","DAMATURU","NGA036003","MURFA KALAM","NGA036003308","Nigeria"
"idp","in 2014",312,978,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","DAMATURU","NGA036003","NAYINAWA","NGA036003309","Nigeria"
"idp","in 2014",2484,5126,"Nigeria","YOBE","GULANI","Insurgency","YOBE","DAMATURU","NGA036003","NJIWAJI/GWANGE","NGA036003310","Nigeria"
"idp","in 2014",146,922,"Nigeria","BORNO","NGALA","Insurgency","YOBE","FIKA","NGA036004","FIKA/ANZE","NGA036004402","Nigeria"
"idp","in 2014",327,1956,"Nigeria","BORNO","GWOZA","Insurgency","YOBE","FIKA","NGA036004","GADAKA/SHEMBIRE","NGA036004403","Nigeria"
"idp","in 2014",191,1321,"Nigeria","BORNO","ABADAM","Insurgency","YOBE","FIKA","NGA036004","GUDI / DOZI / GODO WOLI","NGA036004404","Nigeria"
"idp","in 2014",214,1941,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","YOBE","FIKA","NGA036004","JANGA / BOZA / FA. SAWA / T. NAN","NGA036004405","Nigeria"
"idp","in 2014",3,23,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","FIKA","NGA036004","MUBI / FUSAMI / GARIN WAYO","NGA036004406","Nigeria"
"idp","in 2014",92,713,"Nigeria","BORNO","ABADAM","Insurgency","YOBE","FIKA","NGA036004","NGALDA/DUMBULWA","NGA036004407","Nigeria"
"idp","in 2014",318,2448,"Nigeria","ADAMAWA","MADAGALI","Insurgency","YOBE","FIKA","NGA036004","SHOYE/GARIN ABA","NGA036004408","Nigeria"
"idp","in 2014",557,4184,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","FUNE","NGA036005","DAMAGUM TOWN","NGA036005504","Nigeria"
"idp","in 2014",54,406,"Nigeria","YOBE","GULANI","Insurgency","YOBE","FUNE","NGA036005","DAURA/BULANYIWA/DUBBUL/BAUWA","NGA036005505","Nigeria"
"idp","in 2014",34,255,"Nigeria","YOBE","DAMATURU","Insurgency","YOBE","FUNE","NGA036005","DOGON KUKA/GISHIWARI/GUNUNU","NGA036005506","Nigeria"
"idp","in 2014",140,1053,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","FUNE","NGA036005","FUNE/NGELZARMA/MILBIYAR/LAWAN KA","NGA036005507","Nigeria"
"idp","in 2014",233,1750,"Nigeria","YOBE","GULANI","Insurgency","YOBE","FUNE","NGA036005","JAJERE/BANELLEWA/BABBARE","NGA036005510","Nigeria"
"idp","in 2014",18,135,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","FUNE","NGA036005","KAYERI","NGA036005511","Nigeria"
"idp","in 2014",116,873,"Nigeria","YOBE","GULANI","Insurgency","YOBE","FUNE","NGA036005","KOLLERE/KAFAJE","NGA036005512","Nigeria"
"idp","in 2015",33,193,"Nigeria","BORNO","ABADAM","Insurgency","YOBE","GEIDAM","NGA036006","ASHEIKRI","NGA036006601","Nigeria"
"idp","in 2015",94,402,"Nigeria","BORNO","MOBBAR","Insurgency","YOBE","GEIDAM","NGA036006","HAUSARI","NGA036006607","Nigeria"
"idp","in 2015",76,360,"Nigeria","BORNO","ABADAM","Insurgency","YOBE","GEIDAM","NGA036006","KAWURI","NGA036006608","Nigeria"
"idp","in 2014",15,104,"Nigeria","YOBE","GULANI","Insurgency","YOBE","JAKUSKO","NGA036009","BUDUWA / SAMINAKA","NGA036009901","Nigeria"
"idp","in 2014",35,245,"Nigeria","YOBE","GULANI","Insurgency","YOBE","JAKUSKO","NGA036009","DUMBARI","NGA036009902","Nigeria"
"idp","in 2014",38,228,"Nigeria","YOBE","GULANI","Insurgency","YOBE","JAKUSKO","NGA036009","GIDGID / BAYAM","NGA036009903","Nigeria"
"idp","in 2014",52,421,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","JAKUSKO","NGA036009","JAKUSKO","NGA036009906","Nigeria"
"idp","in 2014",20,118,"Nigeria","YOBE","GULANI","Insurgency","YOBE","JAKUSKO","NGA036009","JAWUR/KATAMMA","NGA036009907","Nigeria"
"idp","in 2014",29,216,"Nigeria","YOBE","GULANI","Insurgency","YOBE","JAKUSKO","NGA036009","ZABUDUM / DACHIA","NGA036009910","Nigeria"
"idp","in 2014",54,405,"Nigeria","YOBE","GULANI","Insurgency","YOBE","KARASAWA","NGA036010","BUKARTI","NGA036010001","Nigeria"
"idp","in 2014",76,570,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","KARASAWA","NGA036010","FAJIGANARI","NGA036010002","Nigeria"
"idp","in 2014",141,1059,"Nigeria","BORNO","DAMBOA","Insurgency","YOBE","KARASAWA","NGA036010","GARIN GAWO","NGA036010003","Nigeria"
"idp","in 2014",141,1127,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","KARASAWA","NGA036010","GASMA","NGA036010004","Nigeria"
"idp","in 2014",402,3017,"Nigeria","YOBE","GULANI","Insurgency","YOBE","KARASAWA","NGA036010","JAJI  MAJI","NGA036010005","Nigeria"
"idp","in 2014",299,2240,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","KARASAWA","NGA036010","KARASUWA GALU","NGA036010006","Nigeria"
"idp","in 2014",232,1745,"Nigeria","BORNO","BAMA","Insurgency","YOBE","KARASAWA","NGA036010","KARAUSWA GARU GUNA","NGA036010007","Nigeria"
"idp","in 2014",100,798,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","KARASAWA","NGA036010","WACHAKAL","NGA036010008","Nigeria"
"idp","in 2014",146,1094,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","KARASAWA","NGA036010","WARO","NGA036010009","Nigeria"
"idp","in 2014",11,83,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","MACHINA","NGA036011","DAMAI","NGA036011102","Nigeria"
"idp","in 2014",24,148,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","MACHINA","NGA036011","DOLE","NGA036011103","Nigeria"
"idp","in 2014",24,178,"Nigeria","BORNO","BAMA","Insurgency","YOBE","MACHINA","NGA036011","FALIMARAM","NGA036011104","Nigeria"
"idp","in 2014",4,28,"Nigeria","BORNO","KAGA","Insurgency","YOBE","MACHINA","NGA036011","KUKA-YASKU","NGA036011106","Nigeria"
"idp","in 2014",3,23,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","MACHINA","NGA036011","LAMISU","NGA036011107","Nigeria"
"idp","in 2014",63,473,"Nigeria","BORNO","BAMA","Insurgency","YOBE","MACHINA","NGA036011","MACHINA-KWARI","NGA036011108","Nigeria"
"idp","in 2014",6,45,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","MACHINA","NGA036011","MASKANDARE","NGA036011109","Nigeria"
"idp","in 2014",12,91,"Nigeria","BORNO","BAMA","Insurgency","YOBE","MACHINA","NGA036011","TAGANAMA","NGA036011110","Nigeria"
"idp","in 2014",137,814,"Nigeria","BORNO","KONDUGA","Insurgency","YOBE","NANGERE","NGA036012","DADISO / CHUKURIWA","NGA036012202","Nigeria"
"idp","in 2014",586,2433,"Nigeria","BORNO","MONGUNO","Insurgency","YOBE","NANGERE","NGA036012","DAWASA/G.BABA","NGA036012203","Nigeria"
"idp","in 2014",215,1282,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","NANGERE","NGA036012","DEGUBI","NGA036012205","Nigeria"
"idp","in 2014",368,2147,"Nigeria","BORNO","ABADAM","Insurgency","YOBE","NANGERE","NGA036012","KUKURI/CHIROMARI","NGA036012206","Nigeria"
"idp","in 2014",172,1012,"Nigeria","BORNO","BAMA","Insurgency","YOBE","NANGERE","NGA036012","NANGERE","NGA036012208","Nigeria"
"idp","in 2014",382,2664,"Nigeria","YOBE","TARMUWA","Insurgency","YOBE","NANGERE","NGA036012","PAKARAU KARE-KARE/ PAKARAU FULAN","NGA036012209","Nigeria"
"idp","Before 2014",367,2544,"Nigeria","BORNO","GWOZA","Insurgency","YOBE","POTISKUM","NGA036014","BARE-BARE/BAUYA/LALAI DUMBULWA","NGA036014401","Nigeria"
"idp","Before 2014",124,1024,"Nigeria","BORNO","GWOZA","Insurgency","YOBE","POTISKUM","NGA036014","BOLEWA 'A'","NGA036014402","Nigeria"
"idp","Before 2014",102,826,"Nigeria","BORNO","GWOZA","Insurgency","YOBE","POTISKUM","NGA036014","BOLEWA 'B'","NGA036014403","Nigeria"
"idp","in 2014",64,311,"Nigeria","BORNO","KONDUGA","Insurgency","YOBE","POTISKUM","NGA036014","DANCHUWA/BULA","NGA036014404","Nigeria"
"idp","Before 2014",859,6689,"Nigeria","BORNO","SHANI","Insurgency","YOBE","POTISKUM","NGA036014","DOGO NINI","NGA036014405","Nigeria"
"idp","Before 2014",614,3222,"Nigeria","BORNO","MARTE","Insurgency","YOBE","POTISKUM","NGA036014","DOGO TEBO","NGA036014406","Nigeria"
"idp","Before 2014",553,3323,"Nigeria","BORNO","DIKWA","Insurgency","YOBE","POTISKUM","NGA036014","HAUSAWA","NGA036014407","Nigeria"
"idp","Before 2014",176,994,"Nigeria","BORNO","DAMBOA","Insurgency","YOBE","POTISKUM","NGA036014","MAMUDO","NGA036014408","Nigeria"
"idp","Before 2014",264,2082,"Nigeria","BORNO","MONGUNO","Insurgency","YOBE","POTISKUM","NGA036014","NGOJIN/ALARABA","NGA036014409","Nigeria"
"idp","Before 2014",903,7589,"Nigeria","BORNO","DAMBOA","Insurgency","YOBE","POTISKUM","NGA036014","YERIMARAM/GARIN DAYE/BADEJO/NAHU","NGA036014410","Nigeria"
"idp","in 2015",58,435,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","TARMUWA","NGA036015","BABANGIDA","NGA036015501","Nigeria"
"idp","in 2015",11,83,"Nigeria","YOBE","GULANI","Insurgency","YOBE","TARMUWA","NGA036015","BIRIRI/CHUROKUSKO","NGA036015503","Nigeria"
"idp","in 2015",32,240,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","TARMUWA","NGA036015","JUMBAM","NGA036015504","Nigeria"
"idp","in 2014",42,315,"Nigeria","YOBE","GULANI","Insurgency","YOBE","TARMUWA","NGA036015","KORIYEL","NGA036015506","Nigeria"
"idp","in 2015",6,45,"Nigeria","YOBE","GULANI","Insurgency","YOBE","TARMUWA","NGA036015","LANTAIWA","NGA036015507","Nigeria"
"idp","in 2015",13,97,"Nigeria","YOBE","GULANI","Insurgency","YOBE","TARMUWA","NGA036015","SHEKAU","NGA036015510","Nigeria"
"idp","in 2015",42,190,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","YUNUSARI","NGA036016","DILALA/KALGI","NGA036016605","Nigeria"
"idp","in 2015",92,289,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","YUNUSARI","NGA036016","NGIRABO","NGA036016608","Nigeria"
"idp","in 2015",65,228,"Nigeria","YOBE","GEIDAM","Insurgency","YOBE","YUNUSARI","NGA036016","WADI/KAFIYA","NGA036016609","Nigeria"
"idp","in 2014",50,375,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","YUSUFARI","NGA036017","ALANJIRORI","NGA036017701","Nigeria"
"idp","in 2014",28,220,"Nigeria","YOBE","GULANI","Insurgency","YOBE","YUSUFARI","NGA036017","GUYA","NGA036017703","Nigeria"
"idp","in 2014",37,296,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","YUSUFARI","NGA036017","JEBUWA","NGA036017704","Nigeria"
"idp","in 2014",22,176,"Nigeria","YOBE","GUJBA","Insurgency","YOBE","YUSUFARI","NGA036017","KASKA/TULOTULOWA","NGA036017706","Nigeria"
"idp","in 2014",25,196,"Nigeria","YOBE","GULANI","Insurgency","YOBE","YUSUFARI","NGA036017","MAI-MALARI","NGA036017708","Nigeria"
"idp","in 2014",150,1200,"Nigeria","BORNO","KUKAWA","Insurgency","YOBE","YUSUFARI","NGA036017","YUSUFARI","NGA036017710","Nigeria"
"idp","in 2014",45,193,"Nigeria","BORNO","GWOZA","Insurgency","ZAMFARA","ANKA","NGA037001","DAN GALADIMA","NGA037001103","Nigeria"
"idp","in 2014",59,257,"Nigeria","BORNO","GWOZA","Clash","ZAMFARA","ANKA","NGA037001","DAN GALADIMA","NGA037001103","Nigeria"
"idp","in 2014",87,456,"Nigeria","BORNO","GWOZA","Natural Disaster","ZAMFARA","ANKA","NGA037001","DAN GALADIMA","NGA037001103","Nigeria"
"idp","in 2014",33,203,"Nigeria","BORNO","CHIBOK","Clash","ZAMFARA","ANKA","NGA037001","MAGAJI","NGA037001105","Nigeria"
"idp","in 2014",61,308,"Nigeria","BORNO","CHIBOK","Insurgency","ZAMFARA","ANKA","NGA037001","MAGAJI","NGA037001105","Nigeria"
"idp","in 2014",105,504,"Nigeria","BORNO","CHIBOK","Natural Disaster","ZAMFARA","ANKA","NGA037001","MAGAJI","NGA037001105","Nigeria"
"idp","in 2014",9,32,"Nigeria","BORNO","NGALA","Clash","ZAMFARA","BAKURA","NGA037002","BAKURA","NGA037002201","Nigeria"
"idp","in 2014",20,110,"Nigeria","BORNO","NGALA","Insurgency","ZAMFARA","BAKURA","NGA037002","BAKURA","NGA037002201","Nigeria"
"idp","in 2014",150,720,"Nigeria","BORNO","NGALA","Natural Disaster","ZAMFARA","BAKURA","NGA037002","BAKURA","NGA037002201","Nigeria"
"idp","Before 2014",12,83,"Nigeria","ZAMFARA","BAKURA","Clash","ZAMFARA","BAKURA","NGA037002","DANKADU","NGA037002204","Nigeria"
"idp","Before 2014",23,140,"Nigeria","ZAMFARA","BAKURA","Insurgency","ZAMFARA","BAKURA","NGA037002","DANKADU","NGA037002204","Nigeria"
"idp","Before 2014",120,408,"Nigeria","ZAMFARA","BAKURA","Natural Disaster","ZAMFARA","BAKURA","NGA037002","DANKADU","NGA037002204","Nigeria"
"idp","Before 2014",10,60,"Nigeria","ZAMFARA","BAKURA","Clash","ZAMFARA","BAKURA","NGA037002","DAN MANAU","NGA037002205","Nigeria"
"idp","Before 2014",80,460,"Nigeria","ZAMFARA","BAKURA","Insurgency","ZAMFARA","BAKURA","NGA037002","DAN MANAU","NGA037002205","Nigeria"
"idp","Before 2014",175,1027,"Nigeria","ZAMFARA","BAKURA","Natural Disaster","ZAMFARA","BAKURA","NGA037002","DAN MANAU","NGA037002205","Nigeria"
"idp","in 2014",67,253,"Nigeria","BORNO","GWOZA","Insurgency","ZAMFARA","BIRNIN MAGAJI","NGA037003","BIRNIN MAGAJI","NGA037003301","Nigeria"
"idp","in 2014",238,1223,"Nigeria","BORNO","GWOZA","Clash","ZAMFARA","BIRNIN MAGAJI","NGA037003","BIRNIN MAGAJI","NGA037003301","Nigeria"
"idp","in 2015",26,72,"Nigeria","ZAMFARA","BIRNIN MAGAJI","Clash","ZAMFARA","BIRNIN MAGAJI","NGA037003","NASARAWA GODAL EAST","NGA037003309","Nigeria"
"idp","in 2014",33,167,"Nigeria","ZAMFARA","BUKKUYUM","Natural Disaster","ZAMFARA","BUKKUYUM","NGA037004","BUKKUYUM","NGA037004402","Nigeria"
"idp","in 2014",35,87,"Nigeria","ZAMFARA","BUKKUYUM","Clash","ZAMFARA","BUKKUYUM","NGA037004","BUKKUYUM","NGA037004402","Nigeria"
"idp","in 2014",68,272,"Nigeria","ZAMFARA","BUKKUYUM","Insurgency","ZAMFARA","BUKKUYUM","NGA037004","BUKKUYUM","NGA037004402","Nigeria"
"idp","Before 2014",4,10,"Nigeria","BORNO","BAMA","Clash","ZAMFARA","BUKKUYUM","NGA037004","GWASHI","NGA037004403","Nigeria"
"idp","Before 2014",35,210,"Nigeria","BORNO","BAMA","Natural Disaster","ZAMFARA","BUKKUYUM","NGA037004","GWASHI","NGA037004403","Nigeria"
"idp","Before 2014",116,450,"Nigeria","BORNO","BAMA","Insurgency","ZAMFARA","BUKKUYUM","NGA037004","GWASHI","NGA037004403","Nigeria"
"idp","Before 2014",4,22,"Nigeria","BORNO","BIU","Natural Disaster","ZAMFARA","BUKKUYUM","NGA037004","KYARAM","NGA037004404","Nigeria"
"idp","Before 2014",6,34,"Nigeria","BORNO","BIU","Clash","ZAMFARA","BUKKUYUM","NGA037004","KYARAM","NGA037004404","Nigeria"
"idp","Before 2014",53,237,"Nigeria","BORNO","BIU","Insurgency","ZAMFARA","BUKKUYUM","NGA037004","KYARAM","NGA037004404","Nigeria"
"idp","in 2014",9,33,"Nigeria","YOBE","GUJBA","Natural Disaster","ZAMFARA","BUKKUYUM","NGA037004","ZARUMMAI","NGA037004409","Nigeria"
